,MKT,Rf
1992-06-10,0.013555528,0.000419207
1992-06-11,-0.007537248,0.000418501
1992-06-12,0.025785941,0.000418501
1992-06-13,-0.001704545,0.000418501
1992-06-15,0.000241458,0.000418501
1992-06-16,-0.005569446,0.000418501
1992-06-17,-0.022315855,0.000418501
1992-06-18,0.012716148,0.000418031
1992-06-19,-0.010034675,0.000418266
1992-06-20,-0.012329955,0.000418266
1992-06-22,0.002991116,0.000418266
1992-06-23,-0.014285969,0.000415677
1992-06-24,-0.006684904,0.000413792
1992-06-25,0.006912274,0.000412849
1992-06-26,-0.000380373,0.000412849
1992-06-27,-0.000597956,0.000412849
1992-06-29,0.000870275,0.000413085
1992-06-30,-9.05748E-05,0.000413556
1992-07-01,-0.006703141,0.000413792
1992-07-02,-0.001969796,0.000413792
1992-07-03,-0.003271199,0.000413792
1992-07-04,-0.017766451,0.000413792
1992-07-06,-0.000709326,0.000412142
1992-07-07,-0.0066313,0.000410255
1992-07-08,-0.01639745,0.000408602
1992-07-09,0.00154855,0.000404349
1992-07-10,-0.008360693,0.000404349
1992-07-11,-0.013397498,0.000404113
1992-07-13,0.028368518,0.000404349
1992-07-14,-0.024455491,0.000405531
1992-07-15,-0.0050176,0.000405768
1992-07-16,-0.011669045,0.000405768
1992-07-18,-0.000672415,0.00040624
1992-07-20,0.012942806,0.000406477
1992-07-21,0.027664895,0.00040813
1992-07-22,-0.014201521,0.000409075
1992-07-23,0.006672709,0.000405768
1992-07-24,-0.000440621,0.000401983
1992-07-25,-0.008203005,0.000401983
1992-07-27,-0.005855299,0.000399615
1992-07-28,-0.01090485,0.000400799
1992-07-29,0.000766449,0.000400799
1992-07-30,0.001413899,0.00039606
1992-07-31,-0.006628101,0.000390123
1992-08-01,0.004066565,0.000388935
1992-08-03,-0.01405737,0.000385365
1992-08-04,-0.016251894,0.000387745
1992-08-05,0.013601443,0.000390836
1992-08-06,-0.009639229,0.000391074
1992-08-07,-0.001756795,0.000392262
1992-08-08,0.027369273,0.000393212
1992-08-10,-0.010691502,0.000395585
1992-08-11,-0.019484526,0.000407894
1992-08-12,-0.008951407,0.000416854
1992-08-13,-0.019150026,0.000423203
1992-08-14,-0.035017749,0.000429303
1992-08-17,0.006102179,0.000437259
1992-08-18,0.030411872,0.000431411
1992-08-19,-0.023774239,0.00043024
1992-08-20,-0.018451999,0.00043024
1992-08-21,0.027316096,0.000431411
1992-08-22,0.025699201,0.00043024
1992-08-24,0.022264486,0.000433752
1992-08-25,0.03917088,0.000434453
1992-08-26,0.013116158,0.000434687
1992-08-27,-0.003937688,0.000434687
1992-08-28,0.039821814,0.000434687
1992-08-29,0.043749189,0.000434687
1992-08-31,-0.007462687,0.000432815
1992-09-01,0.007411386,0.000431411
1992-09-02,0.002132423,0.000432347
1992-09-03,-0.035216512,0.000434687
1992-09-04,-0.017258491,0.000435155
1992-09-05,0.042828555,0.000435155
1992-09-07,-0.007604154,0.000434921
1992-09-08,-0.004029999,0.000432581
1992-09-09,0.000344753,0.000433518
1992-09-14,-0.011771961,0.000433284
1992-09-15,-0.010131787,0.000431645
1992-09-16,-0.010458001,0.00043024
1992-09-17,0.002548439,0.000428834
1992-09-18,0.010336062,0.000424377
1992-09-19,-0.035167885,0.000418031
1992-09-21,-0.004563408,0.000418266
1992-09-22,0.009996918,0.000420383
1992-09-23,-0.001907123,0.000419678
1992-09-24,0.004241903,0.000418266
1992-09-25,-0.002549613,0.000418501
1992-09-26,-0.015622914,0.000418501
1992-09-28,-0.00374002,0.000418501
1992-09-29,-0.000564082,0.000418501
1992-09-30,-0.009847807,0.000417325
1992-10-01,0.008569856,0.000413792
1992-10-02,-0.021242594,0.000400326
1992-10-05,0.011031022,0.000396771
1992-10-06,0.032731999,0.000393924
1992-10-07,-0.011346733,0.000391549
1992-10-08,0.01126478,0.000378212
1992-10-09,0.002861121,0.000366968
1992-10-10,-0.020674439,0.000366968
1992-10-12,-0.000990484,0.000366249
1992-10-13,0.020548611,0.000367448
1992-10-14,-0.005924261,0.000365769
1992-10-15,-0.005633803,0.000361449
1992-10-16,0.014530458,0.000360248
1992-10-17,0.025168582,0.000359046
1992-10-19,0.001389661,0.000354956
1992-10-20,0.035636969,0.000346999
1992-10-21,0.016544282,0.0003441
1992-10-22,0.004165422,0.000342891
1992-10-23,-0.023593657,0.000339745
1992-10-24,0.044599003,0.000339745
1992-10-26,0.002333802,0.000336111
1992-10-27,0.002122924,0.000334899
1992-10-28,0.034919876,0.000336838
1992-10-29,0.007114794,0.000334899
1992-10-30,0.008998672,0.000334899
1992-10-31,0.010380454,0.000334899
1992-11-02,-0.026448221,0.000334414
1992-11-03,0.022261858,0.000333686
1992-11-04,0.019886914,0.000333443
1992-11-05,0.021590027,0.000333686
1992-11-06,0.030095823,0.000334414
1992-11-07,0.033807481,0.000333686
1992-11-09,-0.014487267,0.000335626
1992-11-10,-0.026445646,0.000337323
1992-11-11,-0.033340415,0.000342165
1992-11-12,0.025086736,0.000342165
1992-11-13,-0.031685989,0.000346516
1992-11-14,-0.024735877,0.000346516
1992-11-16,0.023968604,0.000359046
1992-11-17,-0.016106553,0.000366249
1992-11-18,0.018092555,0.000367448
1992-11-19,0.004838021,0.000354956
1992-11-20,0.029155849,0.000344583
1992-11-21,0.023513943,0.000343375
1992-11-23,-0.021524811,0.000341681
1992-11-24,-0.003938631,0.000349413
1992-11-25,0.01298144,0.000356881
1992-11-26,-0.015266136,0.000359046
1992-11-27,0.003211185,0.00036265
1992-11-28,0.015958587,0.00036265
1992-11-30,-0.005170646,0.00036385
1992-12-01,-0.014743988,0.00036457
1992-12-02,-0.017333128,0.00035616
1992-12-03,-0.005712676,0.000348206
1992-12-04,-0.018936532,0.000349654
1992-12-05,-0.011295628,0.000351342
1992-12-07,0.01525454,0.000359767
1992-12-08,-0.007784402,0.000365769
1992-12-09,0.034297774,0.000366249
1992-12-10,0.005716244,0.00036409
1992-12-11,0.002446957,0.000357844
1992-12-12,0.00610246,0.000358084
1992-12-14,-0.001566267,0.00036385
1992-12-15,0.005967303,0.00036385
1992-12-16,0.009952759,0.000366249
1992-12-17,0.004102331,0.00036385
1992-12-19,-0.014849769,0.00036241
1992-12-21,0.00543262,0.000359767
1992-12-22,0.020425869,0.000361449
1992-12-23,0.00735349,0.000360969
1992-12-24,0.018612296,0.000361449
1992-12-26,-0.013795008,0.00036241
1992-12-28,0.027961205,0.000366249
1993-01-04,-0.009492264,0.000356641
1993-01-05,-0.003459807,0.000352547
1993-01-06,0.012420105,0.00034724
1993-01-07,0.010832915,0.000348206
1993-01-08,0.007480483,0.000350377
1993-01-09,-0.001902025,0.000350619
1993-01-11,-0.007580249,0.000347723
1993-01-12,0.004096437,0.00034724
1993-01-13,-0.019407023,0.000351824
1993-01-14,0.001531283,0.000351824
1993-01-15,-0.002855948,0.000351824
1993-01-16,0.002777336,0.000350136
1993-01-18,0.008784963,0.000344342
1993-01-19,0.000972373,0.000334899
1993-01-20,-0.000114286,0.000334899
1993-01-21,0.01098697,0.000334899
1993-01-25,-0.007221492,0.000334414
1993-01-26,-0.011288256,0.000332472
1993-01-27,-0.009761435,0.000329801
1993-01-28,-0.011384289,0.000330044
1993-01-29,-0.013824343,0.000331016
1993-01-30,-0.010424123,0.000331016
1993-02-01,0.00393327,0.000330287
1993-02-02,0.018253325,0.000331258
1993-02-03,0.008402866,0.000330287
1993-02-04,-0.009838606,0.00032591
1993-02-05,-0.008696166,0.000324694
1993-02-06,0.001131929,0.000323963
1993-02-08,0.004686245,0.00032372
1993-02-09,0.002843055,0.000324694
1993-02-10,0.006423034,0.000324694
1993-02-11,0.002640845,0.00032372
1993-02-12,-0.00888206,0.000323476
1993-02-13,0.000280513,0.000323963
1993-02-15,-0.007822647,0.000323476
1993-02-16,-0.010562018,0.000322745
1993-02-17,-0.016854102,0.000322745
1993-02-18,0.00093285,0.000322745
1993-02-19,-0.003743201,0.000322745
1993-02-20,0.034720199,0.000322258
1993-02-22,0.002830846,0.000321283
1993-02-23,-0.00563093,0.000320308
1993-02-24,-0.025564424,0.000317869
1993-02-25,-0.016640991,0.000315427
1993-02-26,-0.00269893,0.000312006
1993-02-27,-0.014355481,0.000310538
1993-03-02,-0.00116769,0.000306865
1993-03-03,-0.017014487,0.000305394
1993-03-04,-0.010687538,0.00030564
1993-03-05,-0.015660282,0.000303187
1993-03-06,0.032495503,0.000302696
1993-03-08,0.000975033,0.000300733
1993-03-09,-0.017517526,0.000299013
1993-03-11,0.020966746,0.000297784
1993-03-12,0.010634233,0.000297292
1993-03-13,0.017153929,0.000297784
1993-03-15,-0.01217227,0.00029803
1993-03-16,0.039475128,0.000297292
1993-03-17,0.005037328,0.000297047
1993-03-18,0.003361395,0.000293356
1993-03-19,0.000179471,0.000291139
1993-03-20,-0.014953271,0.000288427
1993-03-22,0.012447818,0.000288427
1993-03-23,-0.000434815,0.000288673
1993-03-24,-0.00595506,0.000289166
1993-03-25,-0.005538034,0.000290892
1993-03-26,-0.003854208,0.00029237
1993-03-27,-0.004981111,0.00028966
1993-03-29,0.018079944,0.000287933
1993-03-30,0.002601426,0.000289413
1993-03-31,-0.001709786,0.00028966
1993-04-01,0.023677529,0.00028966
1993-04-02,0.011550259,0.00028966
1993-04-03,0.011418374,0.00028966
1993-04-06,0.003414095,0.000290892
1993-04-07,-0.006318889,0.000291878
1993-04-08,0.011308214,0.000292863
1993-04-09,0.007682131,0.00029434
1993-04-10,0.017830672,0.000294094
1993-04-12,-0.000610297,0.000292124
1993-04-13,-0.02165103,0.000291139
1993-04-14,0.016796232,0.000290892
1993-04-15,-0.013812155,0.000292124
1993-04-16,0.007696008,0.000293356
1993-04-17,0.018896532,0.000292863
1993-04-19,-0.00564925,0.000292863
1993-04-20,0.016517474,0.00029237
1993-04-21,0.005466343,0.000293109
1993-04-22,-0.002562399,0.000293356
1993-04-23,-0.00206606,0.000291139
1993-04-24,-0.004440328,0.000290399
1993-04-26,-0.010890385,0.000288427
1993-04-27,0.007538453,0.000288673
1993-04-28,-0.005010914,0.000288427
1993-04-29,-0.004401457,0.000288427
1993-04-30,-0.005391022,0.000288427
1993-05-01,0.001267975,0.000288427
1993-05-03,0.001725602,0.000288427
1993-05-04,-0.012544629,0.000288427
1993-05-06,-0.009777715,0.000288427
1993-05-07,-0.000980323,0.00028744
1993-05-08,0.001507481,0.000287193
1993-05-10,-0.004061231,0.000287193
1993-05-11,-0.001825026,0.000288427
1993-05-12,0.015041138,0.000288427
1993-05-13,-0.00506607,0.000289166
1993-05-14,-0.002305484,0.000290892
1993-05-15,0.016714395,0.000290892
1993-05-17,0.00758537,0.000292863
1993-05-18,0.002975326,0.000293356
1993-05-19,0.003601192,0.000293602
1993-05-20,0.000852386,0.000293356
1993-05-21,0.007349002,0.000293356
1993-05-22,0.000777266,0.000293356
1993-05-24,-0.009047431,0.000293356
1993-05-25,0.003630014,0.000294586
1993-05-26,0.010014933,0.000294586
1993-05-27,0.002075364,0.000294833
1993-05-29,0.01835533,0.000294833
1993-05-31,-0.000451941,0.000296063
1993-06-01,0.010425948,0.000298276
1993-06-02,0.004395836,0.000298276
1993-06-03,-0.003931075,0.000300487
1993-06-04,-0.007314346,0.000300733
1993-06-05,0.015491857,0.00030196
1993-06-07,0.002492561,0.000300978
1993-06-08,0.011793957,0.000302696
1993-06-09,-0.004966227,0.000304414
1993-06-10,-0.006348673,0.00030196
1993-06-11,-0.003409328,0.000300733
1993-06-12,-0.008343561,0.000300487
1993-06-14,-0.002146234,0.000300487
1993-06-15,0.001873746,0.000299013
1993-06-16,0.004319996,0.000298276
1993-06-17,-0.000590133,0.000300733
1993-06-18,-0.002480022,0.000302696
1993-06-19,0.007708498,0.000302942
1993-06-21,0.005952536,0.000303187
1993-06-22,-0.010498041,0.00030564
1993-06-23,0.000550798,0.000305885
1993-06-24,-0.003853464,0.000308824
1993-06-25,-0.014131393,0.000317381
1993-06-26,-0.020086217,0.000317381
1993-06-28,0.015622021,0.000322745
1993-06-29,0.004264507,0.00032104
1993-06-30,0.005862166,0.000317869
1993-07-01,-0.008469851,0.000317869
1993-07-02,0.001901243,0.000315427
1993-07-03,0.005986904,0.000315427
1993-07-05,-0.003692978,0.000312984
1993-07-06,0.004146667,0.000312984
1993-07-07,0.010051652,0.000312984
1993-07-08,0.012856917,0.000315427
1993-07-09,-0.000765776,0.000315427
1993-07-10,-0.001039136,0.000315427
1993-07-12,-0.007970666,0.000320308
1993-07-13,2.62144E-05,0.000322745
1993-07-14,-0.000733983,0.000322745
1993-07-15,-0.004236621,0.000322745
1993-07-16,-0.012895662,0.000334899
1993-07-19,0.00064053,0.000334899
1993-07-20,0.002773851,0.000337323
1993-07-21,-0.007154826,0.000346999
1993-07-22,-0.006362516,0.000342165
1993-07-23,2.69611E-05,0.000339745
1993-07-24,0.004367577,0.000339745
1993-07-26,0.007261063,0.000339745
1993-07-27,-0.001932097,0.000339745
1993-07-28,-0.007770049,0.000340956
1993-07-29,-0.017101492,0.000339745
1993-07-30,-0.000766598,0.000339745
1993-07-31,-0.014371044,0.000339745
1993-08-02,0.002904997,0.000346999
1993-08-03,-0.002106605,0.000346999
1993-08-04,0.016707869,0.000346999
1993-08-05,-0.014438904,0.000344583
1993-08-06,-0.006375783,0.000344583
1993-08-07,-0.010169066,0.000344583
1993-08-09,0.013881255,0.000344583
1993-08-10,0.005851774,0.000344583
1993-08-11,0.003164513,0.000344583
1993-08-12,-0.044590462,0.000346999
1993-08-13,-0.038784838,0.000346999
1993-08-14,0.037499813,0.000346999
1993-08-16,-0.003946969,0.000349413
1993-08-17,0.035184486,0.000349413
1993-08-18,0.034759808,0.000351824
1993-08-19,-0.010989607,0.000351824
1993-08-20,0.00620667,0.000351824
1993-08-21,-0.009981073,0.000351824
1993-08-23,-0.01654609,0.000351824
1993-08-24,-0.013887529,0.000351824
1993-08-25,-0.013274713,0.000351824
1993-08-26,-0.014186334,0.000351824
1993-08-27,0.005759109,0.000356641
1993-08-28,-0.025658868,0.000359046
1993-08-30,-0.010771886,0.000359046
1993-08-31,0.015010227,0.000359046
1993-09-01,0.004697271,0.000359046
1993-09-02,0.003436426,0.000359046
1993-09-03,-0.021606208,0.000359046
1993-09-04,0.015187934,0.000359046
1993-09-06,0.022463264,0.000359046
1993-09-07,-0.010637528,0.000359046
1993-09-08,0.018344061,0.000359046
1993-09-09,0.000890625,0.000359046
1993-09-10,-0.000215282,0.000359046
1993-09-11,0.005943067,0.000359046
1993-09-13,-0.007677488,0.000359046
1993-09-14,-0.005651667,0.000351824
1993-09-15,-0.007303598,0.000351824
1993-09-16,0.00284095,0.000351824
1993-09-17,-0.003486649,0.000349413
1993-09-18,0.013383095,0.000349413
1993-09-20,-0.000661756,0.000334899
1993-09-21,0.004174704,0.000332472
1993-09-22,0.008501061,0.000327613
1993-09-23,-0.001833715,0.000327613
1993-09-24,0.001922529,0.000334899
1993-09-25,0.020297065,0.000334899
1993-09-27,0.001448811,0.000334899
1993-09-28,0.000945929,0.000334899
1993-10-02,-0.006253909,0.000334899
1993-10-04,0.00372002,0.000334899
1993-10-05,-0.00112859,0.000334899
1993-10-06,0.001283303,0.000334899
1993-10-07,-0.004513666,0.000334899
1993-10-08,-0.003120714,0.000334899
1993-10-09,0.013673054,0.000334899
1993-10-11,0.002049606,0.000334899
1993-10-12,0.02324585,0.000334899
1993-10-13,-0.003538676,0.000334899
1993-10-14,-0.004201852,0.000334899
1993-10-15,0.006084364,0.000334899
1993-10-16,0.010891036,0.000334899
1993-10-18,-0.007963169,0.000334899
1993-10-19,-0.003521127,0.000334899
1993-10-20,0.003344029,0.000334899
1993-10-21,-0.00554581,0.000334899
1993-10-22,-0.000963378,0.000334899
1993-10-23,0.00842071,0.000334899
1993-10-25,0.007394139,0.000330044
1993-10-26,-0.004157921,0.000330044
1993-10-27,-0.002725344,0.000330044
1993-10-28,-0.000148082,0.000330044
1993-10-29,0.010771219,0.000330044
1993-10-30,0.014705882,0.000330044
1993-11-01,-0.003071834,0.00032518
1993-11-02,-0.003357826,0.00032518
1993-11-03,0.012789515,0.000320308
1993-11-04,0.008805688,0.000320308
1993-11-05,-0.005082116,0.000320308
1993-11-06,0.007928565,0.000320308
1993-11-08,0.006099527,0.000320308
1993-11-09,-0.002960779,0.000320308
1993-11-10,0.007018987,0.000320308
1993-11-11,0.010365737,0.000320308
1993-11-12,0.006544784,0.000320308
1993-11-13,0.017661457,0.000320308
1993-11-15,-0.009954115,0.000320308
1993-11-16,0.009368965,0.000320308
1993-11-17,0.015379488,0.000320308
1993-11-18,0.021552824,0.000317869
1993-11-19,0.007270694,0.000315427
1993-11-20,-0.01404657,0.000315427
1993-11-22,-0.019986101,0.000315427
1993-11-23,0.013546888,0.000315427
1993-11-24,-0.011532244,0.000315427
1993-11-25,-0.011447121,0.000315427
1993-11-26,-0.005592316,0.000315427
1993-11-27,-0.001204206,0.000315427
1993-11-29,0.00810401,0.000315427
1993-11-30,-0.002848125,0.000315427
1993-12-01,-0.009372488,0.000315427
1993-12-02,0.007102113,0.000315427
1993-12-03,0.018255955,0.000310538
1993-12-04,0.005964045,0.000310538
1993-12-06,-0.004016988,0.000310538
1993-12-07,0.016448607,0.000310538
1993-12-08,0.008652938,0.000310538
1993-12-09,0.02105575,0.000310538
1993-12-10,0.005988024,0.000310538
1993-12-11,-0.019437523,0.000310538
1993-12-13,0.008434996,0.000310538
1993-12-14,0.01010266,0.000310538
1993-12-15,0.005612917,0.000310538
1993-12-16,0.003881845,0.000310538
1993-12-17,-0.011554742,0.000310538
1993-12-18,-0.017789352,0.000310538
1993-12-20,0.020220827,0.000310538
1993-12-21,0.003245591,0.000310538
1993-12-22,-0.011777573,0.000310538
1993-12-23,0.003553246,0.000310538
1993-12-24,0.014464489,0.000310538
1993-12-27,-0.008811278,0.000310538
1993-12-28,0.015170057,0.000310538
1994-01-03,-0.00229723,0.00030564
1994-01-04,0.010976861,0.00030564
1994-01-05,0.007035504,0.00030564
1994-01-06,0.002328784,0.00030564
1994-01-07,-0.005853114,0.00030564
1994-01-08,-0.019067201,0.00030564
1994-01-10,0.009140475,0.00030564
1994-01-11,0.006004404,0.000303187
1994-01-12,0.013934177,0.000303187
1994-01-13,-0.021843634,0.000303187
1994-01-14,-0.011808471,0.000303187
1994-01-15,-0.006216543,0.000303187
1994-01-17,0.011364031,0.000303187
1994-01-18,0.016150093,0.000303187
1994-01-19,-0.009998196,0.000303187
1994-01-20,-0.009211081,0.000303187
1994-01-21,0.008676166,0.000303187
1994-01-22,0.011632014,0.000303187
1994-01-24,0.004617325,0.000303187
1994-01-25,0.002555882,0.000303187
1994-01-26,0.014647673,0.000303187
1994-01-27,0.021279644,0.000303187
1994-01-28,0.020890208,0.000303187
1994-01-29,-0.000422784,0.000303187
1994-01-31,0.015216081,0.000303187
1994-02-01,0.014748464,0.000303187
1994-02-02,-0.019748322,0.000303187
1994-02-03,0.009842726,0.000303187
1994-02-04,-0.022624997,0.000303187
1994-02-05,-0.02940802,0.000303187
1994-02-07,0.008875481,0.000303187
1994-02-08,-0.006338028,0.000303187
1994-02-12,-0.01719457,0.000303187
1994-02-14,0.000477046,0.000303187
1994-02-15,0.020647365,0.000303187
1994-02-16,-5.43224E-05,0.000303187
1994-02-17,0.005443404,0.000303187
1994-02-18,0.008147916,0.000303187
1994-02-19,0.014009626,0.000303187
1994-02-21,0.007632135,0.000303187
1994-02-22,-0.003367533,0.000303187
1994-02-23,-0.018799802,0.000303187
1994-02-24,-0.013291852,0.000303187
1994-02-25,0.007121423,0.000303187
1994-02-26,-0.008021073,0.000303187
1994-02-28,-0.013298799,0.000303187
1994-03-02,-0.004963272,0.000303187
1994-03-03,-0.006218409,0.000310538
1994-03-04,0.006937706,0.000310538
1994-03-05,-0.007920068,0.000310538
1994-03-07,-0.012025189,0.000310538
1994-03-08,-0.007910945,0.000310538
1994-03-09,0.000831577,0.000310538
1994-03-10,0.026508684,0.000310538
1994-03-11,0.001718651,0.000310538
1994-03-12,0.010415975,0.000310538
1994-03-14,-0.001533692,0.000310538
1994-03-15,-0.005376167,0.000310538
1994-03-16,-0.008791766,0.000310538
1994-03-17,-0.006109776,0.000311761
1994-03-18,0.001030154,0.000312984
1994-03-19,-0.009328963,0.000312984
1994-03-21,-0.008694179,0.000312984
1994-03-22,0.002084401,0.000312984
1994-03-23,-0.00461479,0.000312984
1994-03-24,-0.008781346,0.000315427
