Code,,1989-12,1990-12,1991-12,1992-12,1993-12,1994-12,1995-12,1996-12,1997-12,1998-12,1999-12,2000-12,2001-12,2002-12,2003-12,2004-12,2005-12,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12,2020-07
A035720,자본총계,,,,,,,90000.000000 ,91225.000000 ,375570.000000 ,316606.000000 ,30643504.000000 ,54760004.000000 ,59204040.000000 ,79877037.000000 ,133080556.000000 ,108959934.000000 ,78847226.000000 ,79439100.000000 ,114304708.000000 ,174336741.000000 ,209570024.000000 ,351292861.000000 ,456249145.790000 ,519927883.000000 ,177256626.000000 ,2463228066.970000 ,2585474995.630000 ,3702943850.950000 ,4462922772.300000 ,5627157564.370000 ,5740117751.000000 ,
A035720,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,5063197.000000 ,,,,,,,
A035720,이연법인세자산,,,,,,,,,,,,,,294460.000000 ,,,,,5563607.000000 ,854623.000000 ,2789007.000000 ,20470041.000000 ,3384954.280000 ,1889957.000000 ,3314696.000000 ,2885620.140000 ,1333667.170000 ,18027751.800000 ,14365655.330000 ,55715528.250000 ,60703280.000000 ,
A035720,영업이익,,,,,,,-1000.000000 ,15365.000000 ,102616.000000 ,230355.000000 ,-946281.000000 ,-5510482.000000 ,259102.000000 ,15228468.000000 ,37568288.000000 ,35638675.000000 ,38572831.000000 ,36040874.000000 ,51497979.000000 ,46010660.000000 ,44541030.000000 ,97907181.000000 ,116754641.100000 ,101756984.000000 ,65852344.000000 ,176427094.300000 ,88588297.010000 ,116135055.810000 ,165379527.600000 ,72948889.920000 ,206786222.000000 ,
A035720,자산총계,,,,,,,183000.000000 ,314540.000000 ,1146190.000000 ,1526470.000000 ,40490304.000000 ,91971349.000000 ,141607236.000000 ,158634646.000000 ,212188835.000000 ,313082876.000000 ,348141919.000000 ,225193756.000000 ,220874890.000000 ,283193185.000000 ,297485197.000000 ,442596576.000000 ,558731663.060000 ,611869394.000000 ,217200419.000000 ,2768024898.490000 ,3188477733.310000 ,5484117180.420000 ,6349428454.890000 ,7959542105.270000 ,8737255756.000000 ,
A006400,자본총계,175909576.000000 ,240409616.000000 ,334226230.000000 ,384525643.000000 ,440590640.000000 ,595525463.000000 ,999871031.000000 ,1207072442.000000 ,1302721980.000000 ,1857940298.000000 ,2013597047.000000 ,2339800779.000000 ,2889530866.000000 ,3201410244.000000 ,3846866458.000000 ,4310041659.000000 ,4571877359.000000 ,4646611500.000000 ,4627441930.000000 ,4537288619.000000 ,4987097864.000000 ,6230861509.090000 ,6314527220.870000 ,7564481602.000000 ,7542416430.750000 ,11826911292.000000 ,11253192853.000000 ,10964110226.960000 ,11451999497.440000 ,12225219216.190000 ,12660345195.140000 ,
A006400,우선주자본금,5500000.000000 ,6050000.000000 ,6655000.000000 ,6655000.000000 ,6655000.000000 ,6655000.000000 ,7307770.000000 ,8008565.000000 ,8008565.000000 ,8008565.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,8239480.000000 ,
A006400,이연법인세자산,,,,,,,,,,,63057566.000000 ,,,,,,,,,,,49081171.950000 ,55168556.060000 ,164181243.370000 ,48843358.080000 ,41031051.000000 ,40764515.000000 ,38421655.680000 ,41407873.780000 ,51799609.020000 ,85799169.240000 ,
A006400,영업이익,51390288.000000 ,59805992.000000 ,60813075.000000 ,85652455.000000 ,127943595.000000 ,93937974.000000 ,146800624.000000 ,217652837.000000 ,207368159.000000 ,505559844.000000 ,598758580.000000 ,585356463.000000 ,525930216.000000 ,506273372.000000 ,490319901.000000 ,443364690.000000 ,104764709.000000 ,13639987.000000 ,-567050971.000000 ,88872860.000000 ,88229182.000000 ,234223828.750000 ,109967971.920000 ,186874229.440000 ,-11317091.610000 ,70817509.000000 ,-267493895.000000 ,-926332634.000000 ,116894786.520000 ,714970606.150000 ,462176462.270000 ,
A006400,자산총계,555463996.000000 ,630880048.000000 ,829530260.000000 ,932821351.000000 ,1037573843.000000 ,1414319948.000000 ,2104230636.000000 ,2662225422.000000 ,3764483411.000000 ,4255670575.000000 ,3853236483.000000 ,4037087594.000000 ,4159058182.000000 ,4506009596.000000 ,5317432371.000000 ,5664486138.000000 ,5729771157.000000 ,6390891031.000000 ,6570067971.000000 ,5977519412.000000 ,6619818667.000000 ,7933567380.290000 ,8527410755.420000 ,10895087292.220000 ,10555670889.390000 ,15968549946.000000 ,16225303458.000000 ,14900311234.210000 ,15741705378.260000 ,19349721183.930000 ,19852096448.000000 ,
A005380,자본총계,784981833.000000 ,820054001.000000 ,841010851.000000 ,972333967.000000 ,1376818812.000000 ,1477265586.000000 ,1642190072.000000 ,1638249789.000000 ,1695405000.000000 ,3189974000.000000 ,7192997000.000000 ,7622917000.000000 ,9312956000.000000 ,10460771000.000000 ,11908554000.000000 ,13084779000.000000 ,15052964000.000000 ,16050828000.000000 ,18202631000.000000 ,19652291000.000000 ,22029023000.000000 ,27346802000.000000 ,40327702000.000000 ,47917575000.000000 ,56582789000.000000 ,62620565000.000000 ,66881401000.000000 ,72344578000.000000 ,74757354000.000000 ,73896010000.000000 ,76365754000.000000 ,
A005380,우선주자본금,68986110.000000 ,69115200.000000 ,69330350.000000 ,94330350.000000 ,94330350.000000 ,94330350.000000 ,106018660.000000 ,125549910.000000 ,125550000.000000 ,126516000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,331011000.000000 ,
A005380,이연법인세자산,,,,,,,,,,,178556000.000000 ,240853000.000000 ,241570000.000000 ,365121000.000000 ,384108000.000000 ,186372000.000000 ,127305000.000000 ,,,,,,458287000.000000 ,489080000.000000 ,521399000.000000 ,649850000.000000 ,764733000.000000 ,1116774000.000000 ,1123902000.000000 ,1846330000.000000 ,2340096000.000000 ,
A005380,영업이익,187808048.000000 ,246745097.000000 ,244920778.000000 ,223000568.000000 ,236329788.000000 ,454303939.000000 ,562775010.000000 ,760273092.000000 ,812416000.000000 ,367077000.000000 ,906126000.000000 ,1313288000.000000 ,2096574000.000000 ,1606161000.000000 ,2235718000.000000 ,1981414000.000000 ,1384143000.000000 ,1426547000.000000 ,1945523000.000000 ,1877218000.000000 ,2234962000.000000 ,3226617000.000000 ,8028829000.000000 ,8440601000.000000 ,8315497000.000000 ,7549986000.000000 ,6357906000.000000 ,5193500000.000000 ,4574667000.000000 ,2422165000.000000 ,3605505000.000000 ,
A005380,자산총계,3557198505.000000 ,4717451872.000000 ,5384206607.000000 ,5637060564.000000 ,6213385763.000000 ,6596737573.000000 ,7548996903.000000 ,7998651989.000000 ,10002061000.000000 ,11184516000.000000 ,16455978000.000000 ,17967634000.000000 ,19632846000.000000 ,20867273000.000000 ,23660774000.000000 ,24420522000.000000 ,26661326000.000000 ,26429958000.000000 ,29586929000.000000 ,32167729000.000000 ,35446135000.000000 ,41067680000.000000 ,109479975000.000000 ,121537814000.000000 ,133421479000.000000 ,147225117000.000000 ,165367946000.000000 ,178835928000.000000 ,178199454000.000000 ,180655752000.000000 ,194512220000.000000 ,
A051900,자본총계,,,,,,,,,,,,,250284170.000000 ,271186843.000000 ,286607532.000000 ,293355539.000000 ,353675904.000000 ,318003254.000000 ,381792935.000000 ,484661168.000000 ,620037135.000000 ,844680590.550000 ,1060577453.560000 ,1271589534.520000 ,1475376675.080000 ,1708502940.260000 ,2115342598.940000 ,2620839706.200000 ,3081783034.670000 ,3594020128.000000 ,4237087665.140000 ,
A051900,우선주자본금,,,,,,,,,,,,,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,10498485.000000 ,
A051900,이연법인세자산,,,,,,,,,,,,,11085196.000000 ,20303624.000000 ,15613815.000000 ,12715754.000000 ,,,,,,600885.600000 ,722739.030000 ,897921.850000 ,780008.060000 ,2892472.810000 ,39258936.340000 ,6569911.640000 ,17304914.670000 ,21123266.920000 ,37441744.170000 ,
A051900,영업이익,,,,,,,,,,,,,78499198.000000 ,98597393.000000 ,69397129.000000 ,54425855.000000 ,70364030.000000 ,94493885.000000 ,126402905.000000 ,153522779.000000 ,198109509.000000 ,327476025.400000 ,370194573.130000 ,445531112.260000 ,496411685.630000 ,511039842.210000 ,684095164.350000 ,880936617.530000 ,930023272.830000 ,1039250135.640000 ,1176411246.910000 ,
A051900,자산총계,,,,,,,,,,,,,646595738.000000 ,678135196.000000 ,643625894.000000 ,601140215.000000 ,618549607.000000 ,627481571.000000 ,986601952.000000 ,1040060680.000000 ,1120564249.000000 ,1945002973.410000 ,2368903663.610000 ,2764135538.190000 ,3435103838.170000 ,3828347996.670000 ,4214636963.590000 ,4502162481.980000 ,4778519960.710000 ,5275874284.170000 ,6493669662.970000 ,
A036570,자본총계,,,,,,,,,803635.000000 ,540449.000000 ,6847380.000000 ,90690068.000000 ,131949593.000000 ,193339540.000000 ,217483472.000000 ,331964015.000000 ,393356768.000000 ,418305250.000000 ,444376075.000000 ,415577591.000000 ,634645965.000000 ,805305795.000000 ,868463480.270000 ,1020563562.360000 ,1158763180.570000 ,1375594613.910000 ,1788935273.300000 ,1895507787.970000 ,2729239299.790000 ,2378971405.120000 ,2512165430.800000 ,
A036570,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A036570,이연법인세자산,,,,,,,,,,,,,,11183385.000000 ,12114902.000000 ,14224691.000000 ,2225256.000000 ,1522179.000000 ,2001340.000000 ,5843.000000 ,,,9610587.290000 ,15013913.870000 ,23170454.670000 ,25665726.290000 ,23988877.040000 ,1411581.090000 ,3208678.260000 ,5008379.010000 ,826103.950000 ,
A036570,영업이익,,,,,,,,,-250.000000 ,-249002.000000 ,3644672.000000 ,29386224.000000 ,16919542.000000 ,77115166.000000 ,55250155.000000 ,108951986.000000 ,72021001.000000 ,51846592.000000 ,46881300.000000 ,45579572.000000 ,199549688.000000 ,250725866.000000 ,135722444.100000 ,151252046.480000 ,205235211.160000 ,278188111.020000 ,237466377.640000 ,328762462.170000 ,585018961.720000 ,614929312.380000 ,478992418.790000 ,
A036570,자산총계,,,,,,,,,1116488.000000 ,1308573.000000 ,10105344.000000 ,103109355.000000 ,149532455.000000 ,240703456.000000 ,249069379.000000 ,368316319.000000 ,421559728.000000 ,463919454.000000 ,503242821.000000 ,473829980.000000 ,780766095.000000 ,1006350939.000000 ,1113431660.020000 ,1316825985.170000 ,1479521681.930000 ,1698826127.740000 ,2219197320.340000 ,2360802861.680000 ,3526567160.620000 ,2941278714.040000 ,3346377400.390000 ,
A028260,자본총계,,,,,,,,,,,401201664.000000 ,672374905.000000 ,886484302.000000 ,1223188304.000000 ,1868194700.000000 ,1821813546.000000 ,1657002767.000000 ,1787389955.000000 ,1953061805.000000 ,2134555073.000000 ,2315874923.000000 ,4321389867.000000 ,3778659983.000000 ,3805207476.000000 ,3949133030.000000 ,5285289848.370000 ,18313935618.340000 ,21105710686.970000 ,25151250126.390000 ,22548935047.750000 ,26692096307.350000 ,
A028260,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,162744.000000 ,162744.000000 ,162744.000000 ,162744.000000 ,162744.000000 ,
A028260,이연법인세자산,,,,,,,,,,,397573.000000 ,,,,,,,,,,,,,,3819825.000000 ,18829739.470000 ,43095015.910000 ,52815645.640000 ,75375626.900000 ,97803947.620000 ,117921258.440000 ,
A028260,영업이익,,,,,,,,,,,50205360.000000 ,54792906.000000 ,51165154.000000 ,47133351.000000 ,63138522.000000 ,60680093.000000 ,134334484.000000 ,150032616.000000 ,147526860.000000 ,178344153.000000 ,168582292.000000 ,162310367.000000 ,221139889.000000 ,69245311.000000 ,111092837.000000 ,213411367.910000 ,37138349.420000 ,139524591.270000 ,881268354.840000 ,1103890168.250000 ,866770072.120000 ,
A028260,자산총계,,,,,,,,,,,1122165179.000000 ,1478252497.000000 ,2059921850.000000 ,2484855896.000000 ,3174883873.000000 ,3430677542.000000 ,3468589774.000000 ,3608292257.000000 ,3657519468.000000 ,3802490811.000000 ,3930370401.000000 ,6439582132.000000 ,5914038756.000000 ,6642285245.000000 ,8553888932.000000 ,9511431411.460000 ,42361430965.140000 ,44458515389.660000 ,49048902937.410000 ,42406651757.720000 ,45905516600.420000 ,
A012330,자본총계,183125367.000000 ,229292673.000000 ,229489510.000000 ,232679701.000000 ,238280326.000000 ,287285659.000000 ,311177703.000000 ,313749459.000000 ,437638437.000000 ,700258704.000000 ,633022074.000000 ,622481448.000000 ,936194429.000000 ,1271597141.000000 ,1808345900.000000 ,2318185000.000000 ,2981943000.000000 ,3539075000.000000 ,4250860000.000000 ,5403141000.000000 ,7850128000.000000 ,10175322000.000000 ,13794556000.000000 ,17039714000.000000 ,20193186000.000000 ,23286103000.000000 ,25676240000.000000 ,28557989000.000000 ,29358958000.000000 ,30703428000.000000 ,32409622000.000000 ,
A012330,우선주자본금,,,,,,306045.000000 ,318225.000000 ,318225.000000 ,318225.000000 ,318225.000000 ,141790.000000 ,141790.000000 ,141790.000000 ,141790.000000 ,141790.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,127000.000000 ,
A012330,이연법인세자산,,,,,,,,,,,59851352.000000 ,421683.000000 ,,,,,,,,,,,22881000.000000 ,24800000.000000 ,45918000.000000 ,40436000.000000 ,50522000.000000 ,42947000.000000 ,71436000.000000 ,172960000.000000 ,289948000.000000 ,
A012330,영업이익,44101373.000000 ,59424983.000000 ,59414590.000000 ,89191610.000000 ,10743633.000000 ,91651312.000000 ,94847197.000000 ,120306368.000000 ,158479540.000000 ,37882667.000000 ,-5721049.000000 ,202526748.000000 ,357438758.000000 ,426419287.000000 ,606798603.000000 ,751783000.000000 ,786050000.000000 ,816635000.000000 ,824522000.000000 ,1186580000.000000 ,1422294000.000000 ,1803290000.000000 ,2637271000.000000 ,2906385000.000000 ,2924404000.000000 ,3141242000.000000 ,2934571000.000000 ,2904692000.000000 ,2024929000.000000 ,2024957000.000000 ,2359257000.000000 ,
A012330,자산총계,670099631.000000 ,891879008.000000 ,1317763104.000000 ,1462019769.000000 ,1630341001.000000 ,1754473429.000000 ,2088805335.000000 ,2338031159.000000 ,2759943635.000000 ,3334358115.000000 ,1394757354.000000 ,2402297288.000000 ,2693183387.000000 ,3075326262.000000 ,3785391585.000000 ,4659282000.000000 ,5454148000.000000 ,6211000000.000000 ,6777619000.000000 ,7748823000.000000 ,11189659000.000000 ,13863837000.000000 ,22575648000.000000 ,30046996000.000000 ,34430309000.000000 ,39111916000.000000 ,37774833000.000000 ,41711608000.000000 ,41736819000.000000 ,43071132000.000000 ,46606064000.000000 ,
A017670,자본총계,41582368.000000 ,84380304.000000 ,124452938.000000 ,208106803.000000 ,281979488.000000 ,406803934.000000 ,702219408.000000 ,1050986134.000000 ,1315554445.000000 ,1469240467.000000 ,3743339313.000000 ,5965965536.000000 ,5682299111.000000 ,5536947613.000000 ,5941838165.000000 ,7127091474.000000 ,8257880708.000000 ,9306427644.000000 ,11426946268.000000 ,10729006859.000000 ,11241450131.000000 ,11454417095.000000 ,12732709047.000000 ,12854782317.000000 ,14166557000.000000 ,15248270000.000000 ,15374096000.000000 ,16116430000.000000 ,18029195000.000000 ,22349250000.000000 ,22823536000.000000 ,
A017670,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A017670,이연법인세자산,,,,,,,,,,,107795335.000000 ,39566201.000000 ,,,,,,,,,,,227578036.000000 ,124097568.000000 ,26322000.000000 ,25083000.000000 ,17257000.000000 ,75111000.000000 ,88132000.000000 ,92465000.000000 ,109057000.000000 ,
A017670,영업이익,14668155.000000 ,28742680.000000 ,65848912.000000 ,109326448.000000 ,171043363.000000 ,287074708.000000 ,278902639.000000 ,462079106.000000 ,584219430.000000 ,494083246.000000 ,288696410.000000 ,1636106124.000000 ,2204168004.000000 ,2683675763.000000 ,3080659564.000000 ,2359581237.000000 ,2653569507.000000 ,2584369584.000000 ,2171542889.000000 ,2059896320.000000 ,2179337202.000000 ,2034992414.000000 ,2295613330.000000 ,1730049433.000000 ,2011109000.000000 ,1825105000.000000 ,1708006000.000000 ,1535744000.000000 ,1536626000.000000 ,1201760000.000000 ,1109980000.000000 ,
A017670,자산총계,88981842.000000 ,171408705.000000 ,300081329.000000 ,498388812.000000 ,751629502.000000 ,1540660112.000000 ,2777280874.000000 ,3258609285.000000 ,4103311322.000000 ,4060770825.000000 ,6213074016.000000 ,9053631561.000000 ,10627935710.000000 ,12721218264.000000 ,13375959122.000000 ,14020704654.000000 ,14521676459.000000 ,15814053326.000000 ,18132509911.000000 ,18617495041.000000 ,19297633101.000000 ,18959912474.000000 ,24366036429.000000 ,25595559623.000000 ,26576515000.000000 ,27941233000.000000 ,28581387000.000000 ,31297663000.000000 ,33428669000.000000 ,42369111000.000000 ,44611620000.000000 ,
A034730,자본총계,,,,,,,,,,,48364632.000000 ,102254542.000000 ,91903048.000000 ,82116799.000000 ,127434598.000000 ,280295647.000000 ,487870227.000000 ,599303335.000000 ,845641152.000000 ,1027924399.000000 ,1226957563.000000 ,1206851261.000000 ,2257373069.080000 ,2236902607.580000 ,2500803775.750000 ,2602368000.000000 ,40077250000.000000 ,42326724000.000000 ,45756420000.000000 ,50887872000.000000 ,52182635000.000000 ,
A034730,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,113000.000000 ,113000.000000 ,113000.000000 ,113000.000000 ,113000.000000 ,
A034730,이연법인세자산,,,,,,,,,,,281850.000000 ,,,,,,,,,,,,,,,,629235000.000000 ,711591000.000000 ,734524000.000000 ,694690000.000000 ,798454000.000000 ,
A034730,영업이익,,,,,,,,,,,18311466.000000 ,58426437.000000 ,48992510.000000 ,35858115.000000 ,48805122.000000 ,76234835.000000 ,94182140.000000 ,113353904.000000 ,79584833.000000 ,89214035.000000 ,127642434.000000 ,162300864.000000 ,175731877.750000 ,200727333.460000 ,225192922.330000 ,271542000.000000 ,1406753000.000000 ,5280783000.000000 ,5745027000.000000 ,4683794000.000000 ,3949864000.000000 ,
A034730,자산총계,,,,,,,,,,,360668429.000000 ,495489435.000000 ,650133678.000000 ,483388979.000000 ,627484579.000000 ,1042450610.000000 ,1413379222.000000 ,1537754834.000000 ,2203392910.000000 ,2869702382.000000 ,3193216572.000000 ,3624584031.000000 ,4621266048.610000 ,5121976176.960000 ,5292929774.740000 ,5307039000.000000 ,96633809000.000000 ,103047337000.000000 ,109783463000.000000 ,119456991000.000000 ,132020676000.000000 ,
A091990,자본총계,,,,,,,,,,,,,,,,-3297488.000000 ,6224745.000000 ,-3747717.000000 ,-1724864.000000 ,-19326390.000000 ,4096416.000000 ,3109119.000000 ,13887243.000000 ,235528600.000000 ,259667871.000000 ,293612761.000000 ,499678647.000000 ,648652738.000000 ,1707473302.150000 ,1635478494.400000 ,1665893807.240000 ,
A091990,우선주자본금,,,,,,,,,,,,,,,,,,,,,315265.000000 ,157630.000000 ,341815.000000 ,892215.000000 ,892215.000000 ,734585.000000 ,,,,,,
A091990,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,418606.000000 ,221801.000000 ,194.000000 ,30559.000000 ,,12080079.000000 ,11695411.000000 ,17453170.920000 ,49004033.090000 ,40542817.580000 ,
A091990,영업이익,,,,,,,,,,,,,,,,-674450.000000 ,-1705334.000000 ,-553767.000000 ,-791784.000000 ,-519795.000000 ,-986045.000000 ,22291475.000000 ,-6741265.000000 ,-22330283.000000 ,39315869.000000 ,55023632.000000 ,111904677.000000 ,178575873.000000 ,153652135.020000 ,-25199558.120000 ,82793144.830000 ,
A091990,자산총계,,,,,,,,,,,,,,,,7816746.000000 ,20989737.000000 ,58334165.000000 ,64371785.000000 ,75898109.000000 ,131026689.000000 ,247833918.000000 ,502103119.000000 ,845196539.000000 ,1072387195.000000 ,1203418054.000000 ,1575526044.000000 ,1987441127.000000 ,2874945687.950000 ,2948569159.220000 ,2848904874.120000 ,
A005490,자본총계,4509545851.000000 ,4538441319.000000 ,4628942353.000000 ,4770041630.000000 ,4996505985.000000 ,5208359190.000000 ,6063291780.000000 ,6561057917.000000 ,7180762423.000000 ,8385320916.000000 ,9086520191.000000 ,9429945782.000000 ,10196493168.000000 ,11321580290.000000 ,12957997426.000000 ,16109843814.000000 ,19522002250.000000 ,21791658162.000000 ,24503231934.000000 ,27783657229.000000 ,30951290610.000000 ,35082189893.000000 ,40729920334.000000 ,42429418415.000000 ,45822030030.000000 ,45291364177.640000 ,45070221969.930000 ,45838394305.600000 ,47464008540.640000 ,46759550870.410000 ,47794706820.280000 ,
A005490,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A005490,이연법인세자산,,,,,,,,,,,133851518.000000 ,103670936.000000 ,78380199.000000 ,,,,,,,,,,855603443.290000 ,994683876.000000 ,1139932101.000000 ,1195562583.560000 ,1315580498.990000 ,1476872719.540000 ,1419226083.660000 ,1381030905.070000 ,1237285286.330000 ,
A005490,영업이익,329741769.000000 ,254108929.000000 ,465920248.000000 ,537333891.000000 ,1010544870.000000 ,882131503.000000 ,1356310898.000000 ,1264439325.000000 ,1794639071.000000 ,1720181791.000000 ,1819451791.000000 ,2099224229.000000 ,1429457412.000000 ,1833485311.000000 ,3058533942.000000 ,5053728139.000000 ,5911885599.000000 ,3892307398.000000 ,4308275197.000000 ,6540059290.000000 ,3147998301.000000 ,5047046071.000000 ,5467693871.000000 ,3653107747.000000 ,2996133864.000000 ,3213530266.000000 ,2410042582.000000 ,2844324579.000000 ,4621833654.000000 ,5542599677.000000 ,3868854558.000000 ,
A005490,자산총계,8944003985.000000 ,9874822122.000000 ,10646231258.000000 ,11758018561.000000 ,11585817781.000000 ,12426916350.000000 ,13317317066.000000 ,14336019710.000000 ,17326178015.000000 ,17971571790.000000 ,17227457110.000000 ,17766565837.000000 ,17615530265.000000 ,17244485877.000000 ,18406599888.000000 ,21367060180.000000 ,24206949907.000000 ,26362872843.000000 ,30492797704.000000 ,37033453847.000000 ,39992764985.000000 ,48190245081.000000 ,78408837831.750000 ,79265850804.000000 ,84455406685.000000 ,85252172612.790000 ,80408759246.290000 ,79762994519.610000 ,79024959079.530000 ,78248265216.730000 ,79058661130.790000 ,
A326030,자본총계,,,,,,,,,,,,,,,,,,,,,,,215875831.000000 ,184820393.000000 ,149882496.000000 ,216479127.000000 ,178235657.000000 ,147687251.000000 ,47242768.000000 ,58629200.000000 ,-13025262.000000 ,
A326030,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A326030,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,1383473.000000 ,1653814.000000 ,1261889.000000 ,706819.000000 ,4322321.000000 ,747245.000000 ,474153.000000 ,,13550319.000000 ,
A326030,영업이익,,,,,,,,,,,,,,,,,,,,,,,-22339499.000000 ,-35990237.000000 ,-44157947.000000 ,-39238413.000000 ,-40330307.000000 ,-57673521.000000 ,-98932638.000000 ,-139103308.000000 ,-79258736.000000 ,
A326030,자산총계,,,,,,,,,,,,,,,,,,,,,,,231681882.000000 ,207574031.000000 ,170878586.000000 ,238900153.000000 ,209509449.000000 ,193894775.000000 ,98367276.000000 ,95535523.000000 ,139073135.000000 ,
A105560,자본총계,,,,,,,,,,,,,,,,,,,,15828611000.000000 ,17851630000.000000 ,19665930000.000000 ,23099795000.000000 ,24763141000.000000 ,25982274000.000000 ,27512672000.000000 ,28902722000.000000 ,31261403000.000000 ,34044829000.000000 ,35713027000.000000 ,39119325000.000000 ,
A105560,우선주자본금,,,,,,,,,,,,,,,,,,,,0.000000 ,0.000000 ,,,,,,,,,,,
A105560,이연법인세자산,,,,,,,,,,,,,,,,,,,,0.000000 ,0.000000 ,4045000.000000 ,22329000.000000 ,18432000.000000 ,15422000.000000 ,15562000.000000 ,8373000.000000 ,133624000.000000 ,3991000.000000 ,4158000.000000 ,3597000.000000 ,
A105560,영업이익,,,,,,,,,,,,,,,,,,,,612071000.000000 ,541893000.000000 ,387937000.000000 ,3398334000.000000 ,2432198000.000000 ,2026992000.000000 ,1959123000.000000 ,1821134000.000000 ,1676948000.000000 ,4015274000.000000 ,4267481000.000000 ,4490649000.000000 ,
A105560,자산총계,,,,,,,,,,,,,,,,,,,,16568019000.000000 ,18663464000.000000 ,258770622000.000000 ,277600817000.000000 ,285751054000.000000 ,292167598000.000000 ,308355708000.000000 ,329065467000.000000 ,375673656000.000000 ,436785609000.000000 ,479588298000.000000 ,518538117000.000000 ,
A018260,자본총계,,,,,,,,,,,132149041.000000 ,126119039.000000 ,205565260.000000 ,210955347.000000 ,267128723.000000 ,332641815.000000 ,484390078.000000 ,712052778.000000 ,953387294.000000 ,1162532379.000000 ,1409258716.000000 ,2640218227.000000 ,2935361868.000000 ,3244939961.000000 ,3883379502.000000 ,4214024628.970000 ,4776851778.220000 ,5291124094.580000 ,5719429436.640000 ,6148552184.370000 ,6725157088.500000 ,
A018260,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A018260,이연법인세자산,,,,,,,,,,,7876941.000000 ,,,,,,,,,,,1846869.000000 ,2643646.000000 ,3795966.000000 ,2647957.000000 ,7519584.600000 ,8040822.170000 ,19560516.940000 ,32572487.040000 ,34928672.690000 ,36398871.840000 ,
A018260,영업이익,,,,,,,,,,,67296828.000000 ,86842309.000000 ,77408594.000000 ,10633746.000000 ,68967783.000000 ,78264379.000000 ,201827122.000000 ,257738116.000000 ,256007659.000000 ,259653633.000000 ,267562086.000000 ,387736399.000000 ,413655773.000000 ,558005546.000000 ,505628874.000000 ,593419182.390000 ,588251362.570000 ,627092295.270000 ,731559148.600000 ,877355813.200000 ,990089397.090000 ,
A018260,자산총계,,,,,,,,,,,487207056.000000 ,469240975.000000 ,585011627.000000 ,583481473.000000 ,689365121.000000 ,774156268.000000 ,1016021464.000000 ,1272923710.000000 ,1599974288.000000 ,1796987378.000000 ,1988155846.000000 ,3653482869.000000 ,4063874871.000000 ,4465407179.000000 ,5300099795.000000 ,5546045160.130000 ,6331679124.460000 ,6842003858.380000 ,7277760879.810000 ,8013849390.710000 ,9021235882.450000 ,
A055550,자본총계,,,,,,,,,,,,,3636947177.000000 ,4010220019.000000 ,6117555000.000000 ,7747609000.000000 ,10137017000.000000 ,11361526000.000000 ,17977801000.000000 ,17605883000.000000 ,20728361000.000000 ,22724753000.000000 ,26858805000.000000 ,28913144000.000000 ,29855138000.000000 ,30514908000.000000 ,31813056000.000000 ,31744980000.000000 ,33703618000.000000 ,36651430000.000000 ,41930381000.000000 ,
A055550,우선주자본금,,,,,,,,,,,,,,,486523000.000000 ,486523000.000000 ,374721000.000000 ,262920000.000000 ,481475000.000000 ,481475000.000000 ,481475000.000000 ,481475000.000000 ,274055000.000000 ,274055000.000000 ,274055000.000000 ,274055000.000000 ,274055000.000000 ,274055000.000000 ,274055000.000000 ,274055000.000000 ,361465000.000000 ,
